AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,ClusteringCoefficient,Eccentricity,EdgeCount,Indegree,IsSingleNode,label,name,NeighborhoodConnectivity,Outdegree,PartnerOfMultiEdgedNodePairs,selected,SelfLoops,shared name,Stress
6.372058824,0.282991087,0.156935149,0,18,2,1,FALSE,Cre02.g078700,Cre02.g078700,15.5,1,0,FALSE,0,Cre02.g078700,242889770
5.875915975,0.007431586,0.170186232,0.15,14,5,1,FALSE,Cre10.g438450,Cre10.g438450,28,4,0,FALSE,0,Cre10.g438450,53182355
1,2.31E-04,1,0,1,2,1,FALSE,g17987,g17987,2.5,1,0,FALSE,0,g17987,16450
4.790322581,0,0.208754209,0,8,1,0,FALSE,Cre10.g436800,Cre10.g436800,6,1,0,FALSE,0,Cre10.g436800,0
3.007490637,0.001723111,0.332503113,0.316993464,8,18,10,FALSE,Cre12.g530800,Cre12.g530800,102.7222222,8,0,FALSE,0,Cre12.g530800,967172
8.11969112,0.091152071,0.123157394,0.222222222,19,9,6,FALSE,g18135,g18135,28.55555556,3,0,FALSE,0,g18135,1875193109
8.174025974,0,0.122338735,0.375,19,8,7,FALSE,Cre13.g589100,Cre13.g589100,55.5,1,0,FALSE,0,Cre13.g589100,0
7.900389105,0.109358636,0.126576044,0.213235294,22,17,9,FALSE,Cre17.g710150,Cre17.g710150,33.94117647,8,0,FALSE,0,Cre17.g710150,497206405
7.082652134,0.660565108,0.141190049,0.226623377,21,56,30,FALSE,Cre09.g396400,Cre09.g396400,108.4642857,26,0,FALSE,0,Cre09.g396400,3093318936
0,0,0,0.30952381,0,7,7,FALSE,g9614,g9614,56,0,0,FALSE,0,g9614,0
0,0,0,0.111111111,0,9,9,FALSE,Cre10.g449700,Cre10.g449700,25.55555556,0,0,FALSE,0,Cre10.g449700,0
6.214820983,0,0.160905681,0.119047619,15,7,0,FALSE,Cre10.g441750,Cre10.g441750,16.14285714,7,0,FALSE,0,Cre10.g441750,0
4.205882353,0,0.237762238,0.333333333,8,3,1,FALSE,Cre14.g608950,Cre14.g608950,17.33333333,2,0,FALSE,0,Cre14.g608950,0
0,0,0,0,0,1,1,FALSE,Cre07.g335600,Cre07.g335600,7,0,0,FALSE,0,Cre07.g335600,0
3.344827586,0.094471267,0.298969072,0.114035088,5,19,16,FALSE,Cre03.g198200,Cre03.g198200,28.15789474,3,0,FALSE,0,Cre03.g198200,103381954
12.35410765,0,0.080944737,0,21,2,0,FALSE,Cre10.g442650,Cre10.g442650,8.5,2,0,FALSE,0,Cre10.g442650,0
0,0,0,0.5,0,2,2,FALSE,Cre09.g405750,Cre09.g405750,13,0,0,FALSE,0,Cre09.g405750,0
6.128205128,9.35E-04,0.163179916,0,9,2,1,FALSE,Cre10.g439100,Cre10.g439100,2,1,0,FALSE,0,Cre10.g439100,105958
6.975,0,0.143369176,0,10,1,0,FALSE,Cre10.g443250,Cre10.g443250,2,1,0,FALSE,0,Cre10.g443250,0
8.78553137,0,0.113823508,0,17,1,0,FALSE,Cre10.g447300,Cre10.g447300,7,1,0,FALSE,0,Cre10.g447300,0
9.005927682,0,0.111037978,0.5,21,4,0,FALSE,Cre10.g447050,Cre10.g447050,11.25,4,0,FALSE,0,Cre10.g447050,0
1,0,1,0,1,1,0,FALSE,Cre10.g449400,Cre10.g449400,4,1,0,FALSE,0,Cre10.g449400,0
1,0,1,0.5,1,2,1,FALSE,Cre17.g725750,Cre17.g725750,6.5,1,0,FALSE,0,Cre17.g725750,0
5.049122807,0,0.198054204,0,9,1,0,FALSE,Cre10.g450254,Cre10.g450254,4,1,0,FALSE,0,Cre10.g450254,0
0,0,0,0.083333333,0,4,4,FALSE,Cre16.g660024,Cre16.g660024,7.25,0,0,FALSE,0,Cre16.g660024,0
5.740871614,0,0.174189577,0.3,14,5,0,FALSE,Cre10.g450500,Cre10.g450500,78.2,5,0,FALSE,0,Cre10.g450500,0
4.063380282,0.012868238,0.24610052,0.083333333,8,4,2,FALSE,Cre13.g575050,Cre13.g575050,14.25,2,0,FALSE,0,Cre13.g575050,21040347
1,0,1,0.5,1,2,1,FALSE,Cre17.g738750,Cre17.g738750,3.5,1,0,FALSE,0,Cre17.g738750,0
5.252427184,0,0.19038817,0.166666667,9,3,0,FALSE,Cre10.g452850,Cre10.g452850,3,3,0,FALSE,0,Cre10.g452850,0
0,0,0,0.166666667,0,4,4,FALSE,g8507,g8507,22.75,0,0,FALSE,0,g8507,0
4.38,0.007418018,0.228310502,0,8,3,2,FALSE,g11656,g11656,3.666666667,1,0,FALSE,0,g11656,1025484
0,0,0,0.313186813,0,14,14,FALSE,g9140,g9140,33.78571429,0,0,FALSE,0,g9140,0
4.398523985,0.021654761,0.227348993,0.326315789,11,20,4,FALSE,Cre06.g291350,Cre06.g291350,38.1,16,0,FALSE,0,Cre06.g291350,10655599
8.472016183,0,0.118035657,0,15,1,0,FALSE,Cre10.g454650,Cre10.g454650,12,1,0,FALSE,0,Cre10.g454650,0
2.828571429,0.249623701,0.353535354,0.280788177,7,29,13,FALSE,Cre10.g443150,Cre10.g443150,54.5862069,16,0,FALSE,0,Cre10.g443150,671452637
3.346153846,0.032322565,0.298850575,0.25,9,25,16,FALSE,Cre17.g697500,Cre17.g697500,50.08,9,0,FALSE,0,Cre17.g697500,14065142
0,0,0,0.185714286,0,15,15,FALSE,Cre08.g360200,Cre08.g360200,30.86666667,0,0,FALSE,0,Cre08.g360200,0
2.914529915,0.041205221,0.343108504,0.3371266,9,38,19,FALSE,Cre10.g466200,Cre10.g466200,85.26315789,19,0,FALSE,0,Cre10.g466200,28724265
3.881818182,0.015467627,0.257611241,0.326839827,10,22,12,FALSE,Cre12.g559100,Cre12.g559100,40.13636364,10,0,FALSE,0,Cre12.g559100,16143130
0,0,0,0,0,1,1,FALSE,Cre04.g225950,Cre04.g225950,10,0,0,FALSE,0,Cre04.g225950,0
1,4.31E-04,1,0.333333333,1,3,2,FALSE,"Cre09.g386350,UBA1","Cre09.g386350,UBA1",8.333333333,1,0,FALSE,0,"Cre09.g386350,UBA1",30742
0,0,0,0.166666667,0,3,3,FALSE,Cre14.g615634,Cre14.g615634,14.66666667,0,0,FALSE,0,Cre14.g615634,0
1.95,0.00333717,0.512820513,0.166666667,3,10,5,FALSE,Cre06.g269950,Cre06.g269950,13.6,5,0,FALSE,0,Cre06.g269950,443463
1.25,0.005335511,0.8,0.2,2,5,2,FALSE,Cre08.g380850,Cre08.g380850,9.6,3,0,FALSE,0,Cre08.g380850,1250744
1.5,0.043717271,0.666666667,0,3,7,2,FALSE,Cre11.g480950,Cre11.g480950,5.857142857,5,0,FALSE,0,Cre11.g480950,10837355
0,0,0,0.5,0,2,2,FALSE,Cre09.g398350,Cre09.g398350,6.5,0,0,FALSE,0,Cre09.g398350,0
6.852027027,0,0.145942215,0.3,16,6,0,FALSE,Cre10.g462050,Cre10.g462050,28.83333333,6,0,FALSE,0,Cre10.g462050,0
6.404609475,0.911864648,0.156137545,0.111111111,15,10,2,FALSE,Cre05.g230900,Cre05.g230900,24,8,0,FALSE,0,Cre05.g230900,1734412233
0,0,0,0,0,1,1,FALSE,Cre14.g617350,Cre14.g617350,3,0,0,FALSE,0,Cre14.g617350,0
2.30952381,0.089445403,0.432989691,0.128787879,4,12,8,FALSE,Cre03.g168400,Cre03.g168400,53.58333333,4,0,FALSE,0,Cre03.g168400,80373882
4.835051546,0.180854979,0.206823028,0.075757576,12,12,4,FALSE,g11682,g11682,18.58333333,8,0,FALSE,0,g11682,756565335
5.45,0.008453333,0.183486239,0.071428571,9,7,6,FALSE,Cre08.g368950,Cre08.g368950,12.14285714,1,0,FALSE,0,Cre08.g368950,2426665
7.68696187,0,0.130090407,0.166666667,19,3,0,FALSE,g11536,g11536,9,3,0,FALSE,0,g11536,0
5,7.96E-05,0.2,0.3,8,6,3,FALSE,g16811,g16811,9.166666667,3,0,FALSE,0,g16811,11350
0,0,0,0.319444444,0,9,9,FALSE,g5069,g5069,92.22222222,0,0,FALSE,0,g5069,0
0,0,0,0,0,1,1,FALSE,Cre01.g047450,Cre01.g047450,21,0,0,FALSE,0,Cre01.g047450,0
5.870860927,0,0.170332769,0.5,15,2,0,FALSE,g11618,g11618,146,2,0,FALSE,0,g11618,0
5.693446089,1.90E-05,0.17564055,0.347222222,12,9,8,FALSE,Cre03.g151000,Cre03.g151000,67.22222222,1,0,FALSE,0,Cre03.g151000,22174
5.816570881,0.077222854,0.171922602,0.232183908,19,30,3,FALSE,Cre13.g578350,Cre13.g578350,59.86666667,27,0,FALSE,0,Cre13.g578350,174900765
3.858237548,0.280783707,0.2591857,0.143939394,7,12,6,FALSE,g6871,g6871,24.75,6,0,FALSE,0,g6871,406754864
3.479623824,0.258398134,0.287387387,0.161538462,8,26,13,FALSE,Cre02.g106150,Cre02.g106150,40.11538462,13,0,FALSE,0,Cre02.g106150,675473114
0,0,0,0,0,1,1,FALSE,g8002,g8002,6,0,0,FALSE,0,g8002,0
8.984375,0,0.111304348,0,20,1,0,FALSE,g11657,g11657,3,1,0,FALSE,0,g11657,0
1.6,0.056748778,0.625,0.209090909,2,11,9,FALSE,g15371,g15371,15.72727273,2,0,FALSE,0,g15371,13669730
2.473684211,0,0.404255319,0.5,4,2,1,FALSE,Cre12.g541800,Cre12.g541800,25.5,1,0,FALSE,0,Cre12.g541800,0
0,0,0,0,0,2,2,FALSE,Cre10.g436200,Cre10.g436200,9,0,0,FALSE,0,Cre10.g436200,0
5.602150538,0.001940997,0.178502879,0.1,11,6,2,FALSE,g9717,g9717,12.5,4,0,FALSE,0,g9717,653413
5.305429864,8.915887031,0.188486141,0.140243902,15,41,26,FALSE,"Cre04.g226250,g4952","Cre04.g226250,g4952",37.6097561,15,0,FALSE,0,"Cre04.g226250,g4952",3.85689E+11
7.20971867,0,0.138701667,0.5,16,2,0,FALSE,Cre12.g498950,Cre12.g498950,50.5,2,0,FALSE,0,Cre12.g498950,0
1.5,0.002315289,0.666666667,0.224358974,2,13,12,FALSE,"Cre13.g586800,Cre13.g586850","Cre13.g586800,Cre13.g586850",25.92307692,1,0,FALSE,0,"Cre13.g586800,Cre13.g586850",3626779
4.022857143,0.265624591,0.248579545,0.2,9,20,15,FALSE,"Cre10.g453807,TCP3,g11144","Cre10.g453807,TCP3,g11144",29.4,5,0,FALSE,0,"Cre10.g453807,TCP3,g11144",382441698
1,1.16E-05,1,0.238095238,1,7,6,FALSE,Cre12.g514450,Cre12.g514450,9.285714286,1,0,FALSE,0,Cre12.g514450,1655
1.6875,0.132480952,0.592592593,0.122222222,3,10,4,FALSE,g1253,g1253,14,6,0,FALSE,0,g1253,295996412
0,0,0,0.111111111,0,9,9,FALSE,Cre01.g051100,Cre01.g051100,8,0,0,FALSE,0,Cre01.g051100,0
0,0,0,0.05,0,5,5,FALSE,Cre17.g715850,Cre17.g715850,8.6,0,0,FALSE,0,Cre17.g715850,0
1,0,1,0.4,1,5,4,FALSE,Cre08.g378950,Cre08.g378950,10.6,1,0,FALSE,0,Cre08.g378950,0
5.797385621,0,0.172491545,0.5,11,3,0,FALSE,g12401,g12401,10.66666667,3,0,FALSE,0,g12401,0
2.470588235,0,0.404761905,0.133333333,4,6,0,FALSE,Cre12.g503250,Cre12.g503250,8.5,6,0,FALSE,0,Cre12.g503250,0
4.314285714,0,0.231788079,0,10,1,0,FALSE,Cre12.g503900,Cre12.g503900,25,1,0,FALSE,0,Cre12.g503900,0
0,0,0,0,0,1,1,FALSE,g2727,g2727,18,0,0,FALSE,0,g2727,0
6.158220025,0.006518142,0.162384585,0.083333333,14,4,2,FALSE,Cre03.g161081,Cre03.g161081,64,2,0,FALSE,0,Cre03.g161081,14317429
7.345920432,0,0.13612998,0.333333333,16,3,0,FALSE,Cre12.g532700,Cre12.g532700,6.666666667,3,0,FALSE,0,Cre12.g532700,0
7.211875843,0.001528073,0.13866018,0.166666667,16,3,1,FALSE,g14930,g14930,34.33333333,2,0,FALSE,0,g14930,2157906
0,0,0,0,0,1,1,FALSE,Cre12.g496700,Cre12.g496700,3,0,0,FALSE,0,Cre12.g496700,0
7.514446794,1.05E-04,0.133076995,0.333333333,14,4,2,FALSE,Cre13.g571950,Cre13.g571950,21,2,0,FALSE,0,Cre13.g571950,23814
9.131205674,1.462732501,0.109514563,0.1,17,5,1,FALSE,Cre13.g581900,Cre13.g581900,7,4,0,FALSE,0,Cre13.g581900,955029558
1,3.87E-04,1,0,1,3,2,FALSE,Cre06.g265100,Cre06.g265100,11.33333333,1,0,FALSE,0,Cre06.g265100,261956
0,0,0,0.166666667,0,4,4,FALSE,"Cre06.g249650,Cre06.g249700,g5592","Cre06.g249650,Cre06.g249700,g5592",24.75,0,0,FALSE,0,"Cre06.g249650,Cre06.g249700,g5592",0
1,0,1,0,1,1,0,FALSE,Cre12.g522800,Cre12.g522800,8,1,0,FALSE,0,Cre12.g522800,0
2.25,0.001550622,0.444444444,0,3,2,1,FALSE,Cre17.g720750,Cre17.g720750,30,1,0,FALSE,0,Cre17.g720750,7663642
0,0,0,0.25,0,5,5,FALSE,Cre06.g264500,Cre06.g264500,40.4,0,0,FALSE,0,Cre06.g264500,0
1,1.37E-05,1,0.166666667,1,3,2,FALSE,g5016,g5016,15,1,0,FALSE,0,g5016,3195
5.641304348,0.037725228,0.177263969,0.133333333,11,10,6,FALSE,Cre12.g535150,Cre12.g535150,10.2,4,0,FALSE,0,Cre12.g535150,18470516
3.046428571,1.94567572,0.328253224,0.130434783,8,47,22,FALSE,g8521,g8521,40.04255319,25,0,FALSE,0,g8521,2347388837
1,0.328122066,1,0.111111111,1,9,6,FALSE,Cre04.g227000,Cre04.g227000,17.88888889,3,0,FALSE,0,Cre04.g227000,5126390406
10.95297575,0.064952738,0.09129939,0.376190476,26,15,2,FALSE,Cre12.g540300,Cre12.g540300,32.2,13,0,FALSE,0,Cre12.g540300,5987052437
0,0,0,0,0,2,2,FALSE,Cre17.g696450,Cre17.g696450,5,0,0,FALSE,0,Cre17.g696450,0
5.679324895,2.66E-04,0.176077266,0.083333333,11,12,1,FALSE,g2690,g2690,7.166666667,11,0,FALSE,0,g2690,26064
6.728141424,0,0.148629456,0.15,21,5,0,FALSE,Cre12.g556200,Cre12.g556200,31.8,5,0,FALSE,0,Cre12.g556200,0
4.057971014,0.004757291,0.246428571,0.267857143,9,8,3,FALSE,"UNG1,g18043","UNG1,g18043",55.125,5,0,FALSE,0,"UNG1,g18043",1359497
5.038461538,0,0.198473282,0,10,1,0,FALSE,Cre12.g556905,Cre12.g556905,8,1,0,FALSE,0,Cre12.g556905,0
2.25,0.001086803,0.444444444,0.236363636,4,11,9,FALSE,Cre04.g229450,Cre04.g229450,99.81818182,2,0,FALSE,0,Cre04.g229450,232473818
3.503496503,0,0.285429142,0.5,8,4,3,FALSE,Cre12.g515550,Cre12.g515550,24,1,0,FALSE,0,Cre12.g515550,0
4.12295082,0.013387449,0.242544732,0.270833333,11,16,6,FALSE,Cre10.g466500,Cre10.g466500,119.25,10,0,FALSE,0,Cre10.g466500,29988485
3.918103448,2.42E-05,0.255225523,0.404761905,8,7,6,FALSE,Cre04.g226150,Cre04.g226150,34.57142857,1,0,FALSE,0,Cre04.g226150,50196
0,0,0,0.166666667,0,4,4,FALSE,g9224,g9224,5.75,0,0,FALSE,0,g9224,0
5.700348432,0.006479189,0.175427873,0.166666667,11,4,1,FALSE,Cre16.g665650,Cre16.g665650,4.75,3,0,FALSE,0,Cre16.g665650,2831760
6.666666667,0,0.15,0.166666667,12,3,0,FALSE,Cre12.g535600,Cre12.g535600,6.333333333,3,0,FALSE,0,Cre12.g535600,0
7.361527967,0.065973145,0.135841364,0.233333333,19,6,3,FALSE,g18347,g18347,16.66666667,3,0,FALSE,0,g18347,152502844
1.666666667,0.00519214,0.6,0.166666667,2,3,2,FALSE,g9032,g9032,7.333333333,1,0,FALSE,0,g9032,21228921
6.367319379,0.148871242,0.157051962,0.142857143,15,14,6,FALSE,g15143,g15143,44.42857143,8,0,FALSE,0,g15143,175148272
0,0,0,0,0,4,4,FALSE,"Cre17.g698150,Cre17.g698200","Cre17.g698150,Cre17.g698200",9.5,0,0,FALSE,0,"Cre17.g698150,Cre17.g698200",0
4.773809524,0.091592128,0.209476309,0.255050505,16,45,16,FALSE,g16124,g16124,87.8,29,0,FALSE,0,g16124,135610580
1.5,0,0.666666667,0,2,1,0,FALSE,Cre12.g546850,Cre12.g546850,10,1,0,FALSE,0,Cre12.g546850,0
1,0,1,0,1,1,0,FALSE,Cre12.g544400,Cre12.g544400,4,1,0,FALSE,0,Cre12.g544400,0
2.574074074,0.006598872,0.388489209,0.214285714,4,14,9,FALSE,g1580,g1580,44.85714286,5,0,FALSE,0,g1580,1981379
1.333333333,0,0.75,0.5,2,2,0,FALSE,"Cre12.g546900,g13616","Cre12.g546900,g13616",7,2,0,FALSE,0,"Cre12.g546900,g13616",0
5.729761905,0.01267082,0.174527322,0.303571429,18,8,4,FALSE,Cre07.g330400,Cre07.g330400,58.75,4,0,FALSE,0,Cre07.g330400,21429893
4.888586957,0.003111504,0.204558088,0.360526316,11,20,11,FALSE,Cre16.g656800,Cre16.g656800,78.45,9,0,FALSE,0,Cre16.g656800,3473211
1.5,0,0.666666667,0,2,2,0,FALSE,"Cre12.g549650,Cre12.g549700","Cre12.g549650,Cre12.g549700",12,2,0,FALSE,0,"Cre12.g549650,Cre12.g549700",0
4.894293732,0.070520387,0.204319572,0.246323529,18,17,5,FALSE,Cre12.g543258,Cre12.g543258,59.52941176,12,0,FALSE,0,Cre12.g543258,43104538
1.666666667,0.092215021,0.6,0.15,2,5,3,FALSE,g9783,g9783,11.8,2,0,FALSE,0,g9783,59419116
0,0,0,0,0,1,1,FALSE,Cre06.g303000,Cre06.g303000,2,0,0,FALSE,0,Cre06.g303000,0
5.472222222,0,0.182741117,0,8,1,0,FALSE,Cre12.g553050,Cre12.g553050,7,1,0,FALSE,0,Cre12.g553050,0
2.25,0,0.444444444,0,3,2,0,FALSE,Cre12.g550450,Cre12.g550450,3,2,0,FALSE,0,Cre12.g550450,0
1,0.001242918,1,0,1,2,1,FALSE,"MRP4,g3591","MRP4,g3591",19,1,0,FALSE,0,"MRP4,g3591",95796
1,0.001242918,1,0,1,2,1,FALSE,g4660,g4660,19.5,1,0,FALSE,0,g4660,95796
0,0,0,0.303571429,0,8,8,FALSE,"Cre03.g151300,g3079","Cre03.g151300,g3079",25.625,0,0,FALSE,0,"Cre03.g151300,g3079",0
3.446153846,0.058347055,0.290178571,0.214285714,6,15,10,FALSE,Cre01.g018550,Cre01.g018550,26.8,5,0,FALSE,0,Cre01.g018550,46286678
5.366467066,0.001839551,0.186342334,0.128676471,12,17,1,FALSE,Cre12.g518107,Cre12.g518107,20.64705882,16,0,FALSE,0,Cre12.g518107,582905
5.242396313,0,0.190752461,0.126482213,15,23,0,FALSE,Cre12.g483800,Cre12.g483800,29.2173913,23,0,FALSE,0,Cre12.g483800,0
5.261501211,0.009016296,0.190059825,0.223809524,12,15,2,FALSE,Cre02.g089350,Cre02.g089350,25,13,0,FALSE,0,Cre02.g089350,7171221
5.062659847,0.003888653,0.197524627,0.167755102,15,50,1,FALSE,Cre12.g548800,Cre12.g548800,49.12,49,0,FALSE,0,Cre12.g548800,1627343
4.978131213,8.18E-04,0.200878594,0.166666667,11,9,2,FALSE,g14798,g14798,11.77777778,7,0,FALSE,0,g14798,237963
5.48989899,7.84E-05,0.182152714,0.083333333,10,4,1,FALSE,Cre02.g145133,Cre02.g145133,10.5,3,0,FALSE,0,Cre02.g145133,6388
9.676949942,0.015698578,0.103338346,0.359477124,23,18,2,FALSE,g12148,g12148,16.61111111,16,0,FALSE,0,g12148,147739634
1.5,4.87E-05,0.666666667,0,2,2,1,FALSE,g7913,g7913,2.5,1,0,FALSE,0,g7913,3472
0,0,0,0.285714286,0,8,8,FALSE,Cre03.g172600,Cre03.g172600,78.375,0,0,FALSE,0,Cre03.g172600,0
9.685897436,0.022447262,0.103242886,0.323684211,23,20,4,FALSE,g14529,g14529,15.75,16,0,FALSE,0,g14529,221706514
8.721858249,0,0.114654466,0,19,3,0,FALSE,Cre11.g482841,Cre11.g482841,10,3,0,FALSE,0,Cre11.g482841,0
0,0,0,0,0,3,3,FALSE,Cre07.g348950,Cre07.g348950,20,0,0,FALSE,0,Cre07.g348950,0
6.219895288,0.071267795,0.160774411,0.215686275,14,18,11,FALSE,g11646,g11646,27.55555556,7,0,FALSE,0,g11646,59522291
1.5,0.028158387,0.666666667,0.1,2,5,4,FALSE,Cre06.g309300,Cre06.g309300,16.2,1,0,FALSE,0,Cre06.g309300,12713242
3.481927711,0.283152196,0.287197232,0.125,7,16,8,FALSE,g5360,g5360,22.1875,8,0,FALSE,0,g5360,159121522
3.161290323,0.495002575,0.316326531,0.188948307,5,34,32,FALSE,Cre04.g216500,Cre04.g216500,50.55882353,2,0,FALSE,0,Cre04.g216500,1576397460
1,0.198308262,1,0.106060606,1,12,11,FALSE,Cre08.g372050,Cre08.g372050,16.25,1,0,FALSE,0,Cre08.g372050,781166294
9.516431925,0.046587233,0.105081401,0.15,16,5,2,FALSE,Cre02.g109050,Cre02.g109050,10.8,3,0,FALSE,0,Cre02.g109050,64325811
0,0,0,0,0,1,1,FALSE,Cre03.g167550,Cre03.g167550,4,0,0,FALSE,0,Cre03.g167550,0
4.381895332,0.473839902,0.22821175,0.152380952,12,15,1,FALSE,Cre17.g733400,Cre17.g733400,41.6,14,0,FALSE,0,Cre17.g733400,1616965095
4.934911243,0.076996883,0.20263789,0.204761905,13,15,4,FALSE,Cre07.g356200,Cre07.g356200,65.8,11,0,FALSE,0,Cre07.g356200,553294662
2.635897436,0.052112454,0.379377432,0.174242424,8,12,4,FALSE,"Cre05.g231000,g5144","Cre05.g231000,g5144",50.75,8,0,FALSE,0,"Cre05.g231000,g5144",461265275
4.864285714,2.66E-04,0.205580029,0.15,10,5,1,FALSE,g4551,g4551,19.8,4,0,FALSE,0,g4551,25552
3.651629073,0.020781218,0.273850377,0.267137097,12,32,3,FALSE,g9235,g9235,61.96875,29,0,FALSE,0,g9235,16816429
4.340770791,0.029708514,0.230373832,0.137362637,10,14,6,FALSE,Cre10.g440550,Cre10.g440550,22,8,0,FALSE,0,Cre10.g440550,20165324
3.8113879,0.005018376,0.262371615,0.21978022,9,14,7,FALSE,"Cre14.g628800,g15144","Cre14.g628800,g15144",24,7,0,FALSE,0,"Cre14.g628800,g15144",3889775
4.010050251,0.031408582,0.249373434,0.1,8,6,3,FALSE,Cre07.g324450,Cre07.g324450,15,3,0,FALSE,0,Cre07.g324450,18014210
0,0,0,0,0,3,3,FALSE,Cre03.g174700,Cre03.g174700,27.33333333,0,0,FALSE,0,Cre03.g174700,0
3.080808081,0.671942994,0.324590164,0.14229249,7,23,12,FALSE,Cre03.g165850,Cre03.g165850,33.60869565,11,0,FALSE,0,Cre03.g165850,807137086
0,0,0,0.076923077,0,14,14,FALSE,g3533,g3533,11.07142857,0,0,FALSE,0,g3533,0
8.254612546,0,0.12114439,0,15,1,0,FALSE,Cre12.g491450,Cre12.g491450,2,1,0,FALSE,0,Cre12.g491450,0
8.807715134,1.506945914,0.113536824,0.375,22,9,5,FALSE,g4635,g4635,15,4,0,FALSE,0,g4635,3988342561
9.761511216,0.006725253,0.102443154,0.463636364,23,11,3,FALSE,"g15530,g15531,g15532,g15533","g15530,g15531,g15532,g15533",16.45454545,8,0,FALSE,0,"g15530,g15531,g15532,g15533",73962104
0,0,0,0.448717949,0,13,13,FALSE,g8746,g8746,17.15384615,0,0,FALSE,0,g8746,0
1.5,6.43E-05,0.666666667,0.166666667,2,3,2,FALSE,Cre12.g518100,Cre12.g518100,3.333333333,1,0,FALSE,0,Cre12.g518100,4582
1.25,0,0.8,0.166666667,2,3,0,FALSE,Cre12.g488750,Cre12.g488750,3.333333333,3,0,FALSE,0,Cre12.g488750,0
1.5,0,0.666666667,0,2,1,0,FALSE,Cre12.g490700,Cre12.g490700,4,1,0,FALSE,0,Cre12.g490700,0
7.268022181,0.011904306,0.137589013,0,14,2,1,FALSE,Cre08.g385800,Cre08.g385800,2,1,0,FALSE,0,Cre08.g385800,4037600
10.75678867,4.46E-06,0.092964548,0.452380952,24,7,3,FALSE,g2691,g2691,19.71428571,4,0,FALSE,0,g2691,1589
10.68768243,0,0.093565654,0.5,24,6,1,FALSE,g13329,g13329,19.5,5,0,FALSE,0,g13329,0
4.125,0,0.242424242,0,6,1,0,FALSE,"Cre12.g495400,Cre12.g495450,POC12","Cre12.g495400,Cre12.g495450,POC12",5,1,0,FALSE,0,"Cre12.g495400,Cre12.g495450,POC12",0
1.888888889,0.686493698,0.529411765,0.121323529,3,17,14,FALSE,g18357,g18357,25.52941176,3,0,FALSE,0,g18357,15206231325
1,2.36E-05,1,0.3625,1,16,15,FALSE,g14332,g14332,16.625,1,0,FALSE,0,g14332,4999
1,3.63E-06,1,0.448717949,1,13,11,FALSE,g18323,g18323,17.15384615,2,0,FALSE,0,g18323,1553
1,1.82E-05,1,0.455128205,1,13,8,FALSE,g7773,g7773,18,5,0,FALSE,0,g7773,5399
9.766686356,0.031905054,0.102388872,0.41025641,23,13,6,FALSE,g2792,g2792,16.46153846,7,0,FALSE,0,g2792,249167238
0,0,0,0,0,1,1,FALSE,g8527,g8527,4,0,0,FALSE,0,g8527,0
1,2.16E-05,1,0,1,2,1,FALSE,Cre08.g375850,Cre08.g375850,4,1,0,FALSE,0,Cre08.g375850,1539
0,0,0,0,0,1,1,FALSE,Cre16.g651700,Cre16.g651700,4,0,0,FALSE,0,Cre16.g651700,0
1,5.98E-05,1,0,1,3,2,FALSE,Cre12.g505750,Cre12.g505750,3.666666667,1,0,FALSE,0,Cre12.g505750,4259
4.28,1.86E-04,0.23364486,0.266666667,9,6,5,FALSE,Cre12.g527200,Cre12.g527200,53.16666667,1,0,FALSE,0,Cre12.g527200,222680
1.666666667,0,0.6,0.5,2,3,2,FALSE,Cre03.g184650,Cre03.g184650,113.6666667,1,0,FALSE,0,Cre03.g184650,0
5.616719963,0,0.178039854,0.266530612,18,50,0,FALSE,Cre12.g509950,Cre12.g509950,100.32,50,0,FALSE,0,Cre12.g509950,0
6.222583266,0.06619245,0.160704961,0.216666667,15,21,5,FALSE,Cre12.g489550,Cre12.g489550,72.61904762,16,0,FALSE,0,Cre12.g489550,58557022
6.228375856,0.024478795,0.1605555,0.277777778,14,9,2,FALSE,g3181,g3181,67.88888889,7,0,FALSE,0,g3181,17086463
7.137649277,0.002926578,0.140102149,0.375,19,8,1,FALSE,Cre12.g556100,Cre12.g556100,52.125,7,0,FALSE,0,Cre12.g556100,7138240
1,0.051512665,1,0.05,1,5,4,FALSE,g7554,g7554,3,1,0,FALSE,0,g7554,15534759
0,0,0,0,0,2,2,FALSE,Cre07.g321950,Cre07.g321950,2.5,0,0,FALSE,0,Cre07.g321950,0
0,0,0,0.333333333,0,4,4,FALSE,Cre10.g423500,Cre10.g423500,24.75,0,0,FALSE,0,Cre10.g423500,0
1.333333333,0,0.75,0,2,4,0,FALSE,Cre12.g510000,Cre12.g510000,1.75,4,0,FALSE,0,Cre12.g510000,0
2.896551724,0.008373887,0.345238095,0.261029412,4,17,14,FALSE,Cre14.g627900,Cre14.g627900,41.76470588,3,0,FALSE,0,Cre14.g627900,15944862
2.5,0.185177621,0.4,0.171957672,4,28,23,FALSE,"ATPvB,VPS25","ATPvB,VPS25",39.28571429,5,0,FALSE,0,"ATPvB,VPS25",239398673
6.559322034,8.45E-05,0.15245478,0,10,2,1,FALSE,Cre02.g073500,Cre02.g073500,7.5,1,0,FALSE,0,Cre02.g073500,6020
